id,collected_at,observed_at,stn,source,temp_c,humidity_pct,wind_speed_ms,rain_mm,raw_fields,raw_line,api_url
796,2026-08-10T22:06:17.377447+09:00,2026-08-10T22:00:00+09:00,108,KMA_ASOS_HOURLY,29.5,58.0,2.8,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""58.0"", ""IR"": ""3"", ""IX"": ""-9"", ""PA"": ""1000.4"", ""PR"": ""-9.0"", ""PS"": ""1010.0"", ""PT"": ""-9"", ""PV"": ""23.8"", ""RN"": ""-9.0"", ""SI"": ""-9.00"", ""SS"": ""-9.0"", ""TA"": ""29.5"", ""TD"": ""20.3"", ""TM"": ""202608102200"", ""TS"": ""27.1"", ""VS"": ""3518"", ""WC"": ""-9"", ""WD"": ""7"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""2.8"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""30.6"", ""TE_02"": ""30.7"", ""TE_03"": ""29.5"", ""CA_MID"": ""8"", ""CA_TOT"": ""8"", ""CH_MIN"": ""14"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""28.5""}",202608102200 108   7  2.8  -9 -9.0   -9 1000.4 1010.0 -9  -9.0  29.5  20.3  58.0  23.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   8   14 -         -9  -9  -9  3518 -9.0 -9.00 -9  27.1  28.5  30.6  30.7  29.5  -9 -9.0 -9  3 -9,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
797,2026-08-11T00:07:40.195851+09:00,2026-08-11T00:00:00+09:00,108,KMA_ASOS_HOURLY,27.7,62.0,2.8,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""62.0"", ""IR"": ""3"", ""IX"": ""2"", ""PA"": ""1001.0"", ""PR"": ""0.8"", ""PS"": ""1010.7"", ""PT"": ""2"", ""PV"": ""22.9"", ""RN"": ""-9.0"", ""SI"": ""-9.00"", ""SS"": ""-9.0"", ""TA"": ""27.7"", ""TD"": ""19.7"", ""TM"": ""202608110000"", ""TS"": ""24.8"", ""VS"": ""4023"", ""WC"": ""-9"", ""WD"": ""5"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""2.8"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""29.7"", ""TE_02"": ""30.0"", ""TE_03"": ""29.5"", ""CA_MID"": ""0"", ""CA_TOT"": ""8"", ""CH_MIN"": ""-9"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""27.8""}",202608110000 108   5  2.8  -9 -9.0   -9 1001.0 1010.7  2   0.8  27.7  19.7  62.0  22.9   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 -         -9  -9  -9  4023 -9.0 -9.00 -9  24.8  27.8  29.7  30.0  29.5  -9 -9.0 -9  3  2,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
798,2026-08-11T01:06:49.927513+09:00,2026-08-11T01:00:00+09:00,108,KMA_ASOS_HOURLY,26.8,61.0,3.6,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""61.0"", ""IR"": ""3"", ""IX"": ""-9"", ""PA"": ""1001.2"", ""PR"": ""-9.0"", ""PS"": ""1010.9"", ""PT"": ""-9"", ""PV"": ""21.4"", ""RN"": ""-9.0"", ""SI"": ""-9.00"", ""SS"": ""-9.0"", ""TA"": ""26.8"", ""TD"": ""18.6"", ""TM"": ""202608110100"", ""TS"": ""24.1"", ""VS"": ""4296"", ""WC"": ""-9"", ""WD"": ""5"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""3.6"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""29.3"", ""TE_02"": ""29.6"", ""TE_03"": ""29.5"", ""CA_MID"": ""1"", ""CA_TOT"": ""9"", ""CH_MIN"": ""-9"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""27.4""}",202608110100 108   5  3.6  -9 -9.0   -9 1001.2 1010.9 -9  -9.0  26.8  18.6  61.0  21.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   1   -9 -         -9  -9  -9  4296 -9.0 -9.00 -9  24.1  27.4  29.3  29.6  29.5  -9 -9.0 -9  3 -9,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
799,2026-08-11T02:04:42.793960+09:00,2026-08-11T02:00:00+09:00,108,KMA_ASOS_HOURLY,26.2,61.0,3.3,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""61.0"", ""IR"": ""3"", ""IX"": ""-9"", ""PA"": ""1001.0"", ""PR"": ""-9.0"", ""PS"": ""1010.7"", ""PT"": ""-9"", ""PV"": ""20.6"", ""RN"": ""-9.0"", ""SI"": ""-9.00"", ""SS"": ""-9.0"", ""TA"": ""26.2"", ""TD"": ""18.0"", ""TM"": ""202608110200"", ""TS"": ""24.6"", ""VS"": ""4186"", ""WC"": ""-9"", ""WD"": ""7"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""3.3"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""28.9"", ""TE_02"": ""29.3"", ""TE_03"": ""29.5"", ""CA_MID"": ""6"", ""CA_TOT"": ""9"", ""CH_MIN"": ""75"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""28.0""}",202608110200 108   7  3.3  -9 -9.0   -9 1001.0 1010.7 -9  -9.0  26.2  18.0  61.0  20.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   6   75 -         -9  -9  -9  4186 -9.0 -9.00 -9  24.6  28.0  28.9  29.3  29.5  -9 -9.0 -9  3 -9,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
800,2026-08-11T03:03:02.469565+09:00,2026-08-11T03:00:00+09:00,108,KMA_ASOS_HOURLY,25.5,63.0,3.0,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""63.0"", ""IR"": ""3"", ""IX"": ""-9"", ""PA"": ""1001.0"", ""PR"": ""0.0"", ""PS"": ""1010.7"", ""PT"": ""4"", ""PV"": ""20.5"", ""RN"": ""-9.0"", ""SI"": ""-9.00"", ""SS"": ""-9.0"", ""TA"": ""25.5"", ""TD"": ""17.9"", ""TM"": ""202608110300"", ""TS"": ""24.3"", ""VS"": ""4123"", ""WC"": ""-9"", ""WD"": ""7"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""3.0"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""28.6"", ""TE_02"": ""28.9"", ""TE_03"": ""29.4"", ""CA_MID"": ""-9"", ""CA_TOT"": ""-9"", ""CH_MIN"": ""-9"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""27.9""}",202608110300 108   7  3.0  -9 -9.0   -9 1001.0 1010.7  4   0.0  25.5  17.9  63.0  20.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       -9  -9   -9 -         -9  -9  -9  4123 -9.0 -9.00 -9  24.3  27.9  28.6  28.9  29.4  -9 -9.0 -9  3 -9,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
801,2026-08-11T04:06:07.916091+09:00,2026-08-11T04:00:00+09:00,108,KMA_ASOS_HOURLY,24.8,65.0,3.5,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""65.0"", ""IR"": ""3"", ""IX"": ""2"", ""PA"": ""1001.0"", ""PR"": ""-9.0"", ""PS"": ""1010.8"", ""PT"": ""-9"", ""PV"": ""20.2"", ""RN"": ""-9.0"", ""SI"": ""-9.00"", ""SS"": ""-9.0"", ""TA"": ""24.8"", ""TD"": ""17.7"", ""TM"": ""202608110400"", ""TS"": ""23.6"", ""VS"": ""4041"", ""WC"": ""-9"", ""WD"": ""5"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""3.5"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""28.2"", ""TE_02"": ""28.6"", ""TE_03"": ""29.3"", ""CA_MID"": ""0"", ""CA_TOT"": ""9"", ""CH_MIN"": ""-9"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""27.6""}",202608110400 108   5  3.5  -9 -9.0   -9 1001.0 1010.8 -9  -9.0  24.8  17.7  65.0  20.2   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   0   -9 -         -9  -9  -9  4041 -9.0 -9.00 -9  23.6  27.6  28.2  28.6  29.3  -9 -9.0 -9  3  2,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
802,2026-08-11T05:07:33.200368+09:00,2026-08-11T05:00:00+09:00,108,KMA_ASOS_HOURLY,24.4,65.0,4.1,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""65.0"", ""IR"": ""3"", ""IX"": ""2"", ""PA"": ""1000.8"", ""PR"": ""-9.0"", ""PS"": ""1010.6"", ""PT"": ""-9"", ""PV"": ""19.7"", ""RN"": ""-9.0"", ""SI"": ""-9.00"", ""SS"": ""-9.0"", ""TA"": ""24.4"", ""TD"": ""17.3"", ""TM"": ""202608110500"", ""TS"": ""22.8"", ""VS"": ""3890"", ""WC"": ""-9"", ""WD"": ""5"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""4.1"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""27.8"", ""TE_02"": ""28.3"", ""TE_03"": ""29.3"", ""CA_MID"": ""0"", ""CA_TOT"": ""9"", ""CH_MIN"": ""-9"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""27.0""}",202608110500 108   5  4.1  -9 -9.0   -9 1000.8 1010.6 -9  -9.0  24.4  17.3  65.0  19.7   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        9   0   -9 -         -9  -9  -9  3890 -9.0 -9.00 -9  22.8  27.0  27.8  28.3  29.3  -9 -9.0 -9  3  2,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
803,2026-08-11T06:05:00.884359+09:00,2026-08-11T06:00:00+09:00,108,KMA_ASOS_HOURLY,24.2,68.0,2.0,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""68.0"", ""IR"": ""3"", ""IX"": ""-9"", ""PA"": ""1001.0"", ""PR"": ""0.1"", ""PS"": ""1010.8"", ""PT"": ""1"", ""PV"": ""20.5"", ""RN"": ""-9.0"", ""SI"": ""0.01"", ""SS"": ""0.0"", ""TA"": ""24.2"", ""TD"": ""17.9"", ""TM"": ""202608110600"", ""TS"": ""21.7"", ""VS"": ""3759"", ""WC"": ""-9"", ""WD"": ""7"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""2.0"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""27.5"", ""TE_02"": ""28.0"", ""TE_03"": ""29.2"", ""CA_MID"": ""8"", ""CA_TOT"": ""8"", ""CH_MIN"": ""-9"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""25.9""}",202608110600 108   7  2.0  -9 -9.0   -9 1001.0 1010.8  1   0.1  24.2  17.9  68.0  20.5   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   8   -9 -         -9  -9  -9  3759  0.0  0.01 -9  21.7  25.9  27.5  28.0  29.2  -9 -9.0 -9  3 -9,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
804,2026-08-11T07:08:49.820439+09:00,2026-08-11T07:00:00+09:00,108,KMA_ASOS_HOURLY,24.4,69.0,3.2,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""69.0"", ""IR"": ""3"", ""IX"": ""2"", ""PA"": ""1001.0"", ""PR"": ""-9.0"", ""PS"": ""1010.8"", ""PT"": ""-9"", ""PV"": ""21.0"", ""RN"": ""-9.0"", ""SI"": ""0.16"", ""SS"": ""0.1"", ""TA"": ""24.4"", ""TD"": ""18.3"", ""TM"": ""202608110700"", ""TS"": ""22.6"", ""VS"": ""4016"", ""WC"": ""-9"", ""WD"": ""5"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""3.2"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""27.3"", ""TE_02"": ""27.8"", ""TE_03"": ""29.1"", ""CA_MID"": ""0"", ""CA_TOT"": ""8"", ""CH_MIN"": ""-9"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""25.7""}",202608110700 108   5  3.2  -9 -9.0   -9 1001.0 1010.8 -9  -9.0  24.4  18.3  69.0  21.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   0   -9 -         -9  -9  -9  4016  0.1  0.16 -9  22.6  25.7  27.3  27.8  29.1  -9 -9.0 -9  3  2,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
805,2026-08-11T08:06:49.373450+09:00,2026-08-11T08:00:00+09:00,108,KMA_ASOS_HOURLY,25.2,64.0,3.9,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""64.0"", ""IR"": ""3"", ""IX"": ""2"", ""PA"": ""1000.8"", ""PR"": ""-9.0"", ""PS"": ""1010.6"", ""PT"": ""-9"", ""PV"": ""20.4"", ""RN"": ""-9.0"", ""SI"": ""0.50"", ""SS"": ""0.1"", ""TA"": ""25.2"", ""TD"": ""17.8"", ""TM"": ""202608110800"", ""TS"": ""27.3"", ""VS"": ""4288"", ""WC"": ""-9"", ""WD"": ""7"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""3.9"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""27.2"", ""TE_02"": ""27.7"", ""TE_03"": ""29.0"", ""CA_MID"": ""3"", ""CA_TOT"": ""6"", ""CH_MIN"": ""-9"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""26.8""}",202608110800 108   7  3.9  -9 -9.0   -9 1000.8 1010.6 -9  -9.0  25.2  17.8  64.0  20.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        6   3   -9 -         -9  -9  -9  4288  0.1  0.50 -9  27.3  26.8  27.2  27.7  29.0  -9 -9.0 -9  3  2,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
806,2026-08-11T09:06:27.813725+09:00,2026-08-11T09:00:00+09:00,108,KMA_ASOS_HOURLY,26.7,59.0,4.5,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""59.0"", ""IR"": ""3"", ""IX"": ""2"", ""PA"": ""1000.5"", ""PR"": ""-0.6"", ""PS"": ""1010.2"", ""PT"": ""7"", ""PV"": ""20.6"", ""RN"": ""-9.0"", ""SI"": ""1.31"", ""SS"": ""0.8"", ""TA"": ""26.7"", ""TD"": ""18.0"", ""TM"": ""202608110900"", ""TS"": ""31.9"", ""VS"": ""3674"", ""WC"": ""-9"", ""WD"": ""5"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""4.5"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""27.5"", ""TE_02"": ""27.8"", ""TE_03"": ""28.9"", ""CA_MID"": ""5"", ""CA_TOT"": ""8"", ""CH_MIN"": ""-9"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""27.3""}",202608110900 108   5  4.5  -9 -9.0   -9 1000.5 1010.2  7  -0.6  26.7  18.0  59.0  20.6   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   5   -9 -         -9  -9  -9  3674  0.8  1.31 -9  31.9  27.3  27.5  27.8  28.9  -9 -9.0 -9  3  2,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
807,2026-08-11T10:03:14.631199+09:00,2026-08-11T10:00:00+09:00,108,KMA_ASOS_HOURLY,28.3,55.0,1.8,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""55.0"", ""IR"": ""3"", ""IX"": ""-9"", ""PA"": ""1000.1"", ""PR"": ""-9.0"", ""PS"": ""1009.7"", ""PT"": ""-9"", ""PV"": ""21.0"", ""RN"": ""-9.0"", ""SI"": ""2.16"", ""SS"": ""1.0"", ""TA"": ""28.3"", ""TD"": ""18.3"", ""TM"": ""202608111000"", ""TS"": ""37.9"", ""VS"": ""3726"", ""WC"": ""-9"", ""WD"": ""7"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""1.8"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""28.1"", ""TE_02"": ""28.3"", ""TE_03"": ""28.8"", ""CA_MID"": ""3"", ""CA_TOT"": ""8"", ""CH_MIN"": ""-9"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""28.1""}",202608111000 108   7  1.8  -9 -9.0   -9 1000.1 1009.7 -9  -9.0  28.3  18.3  55.0  21.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        8   3   -9 -         -9  -9  -9  3726  1.0  2.16 -9  37.9  28.1  28.1  28.3  28.8  -9 -9.0 -9  3 -9,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
808,2026-08-11T11:03:02.344910+09:00,2026-08-11T11:00:00+09:00,108,KMA_ASOS_HOURLY,29.9,51.0,2.9,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""51.0"", ""IR"": ""3"", ""IX"": ""-9"", ""PA"": ""999.6"", ""PR"": ""-9.0"", ""PS"": ""1009.2"", ""PT"": ""-9"", ""PV"": ""21.4"", ""RN"": ""-9.0"", ""SI"": ""2.79"", ""SS"": ""1.0"", ""TA"": ""29.9"", ""TD"": ""18.6"", ""TM"": ""202608111100"", ""TS"": ""55.3"", ""VS"": ""3959"", ""WC"": ""-9"", ""WD"": ""9"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""2.9"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""28.8"", ""TE_02"": ""28.9"", ""TE_03"": ""28.8"", ""CA_MID"": ""-9"", ""CA_TOT"": ""-9"", ""CH_MIN"": ""-9"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""28.8""}",202608111100 108   9  2.9  -9 -9.0   -9  999.6 1009.2 -9  -9.0  29.9  18.6  51.0  21.4   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                       -9  -9   -9 -         -9  -9  -9  3959  1.0  2.79 -9  55.3  28.8  28.8  28.9  28.8  -9 -9.0 -9  3 -9,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
809,2026-08-11T12:06:19.160024+09:00,2026-08-11T12:00:00+09:00,108,KMA_ASOS_HOURLY,31.3,48.0,2.8,,"{""BF"": ""-9"", ""CT"": ""-"", ""HM"": ""48.0"", ""IR"": ""3"", ""IX"": ""2"", ""PA"": ""999.1"", ""PR"": ""-1.6"", ""PS"": ""1008.6"", ""PT"": ""7"", ""PV"": ""21.8"", ""RN"": ""-9.0"", ""SI"": ""3.08"", ""SS"": ""1.0"", ""TA"": ""31.3"", ""TD"": ""18.9"", ""TM"": ""202608111200"", ""TS"": ""61.1"", ""VS"": ""4015"", ""WC"": ""-9"", ""WD"": ""7"", ""WH"": ""-9.0"", ""WP"": ""-9"", ""WS"": ""2.8"", ""WW"": ""-"", ""STN"": ""108"", ""ST_GD"": ""-9"", ""TE_01"": ""30.0"", ""TE_02"": ""29.8"", ""TE_03"": ""28.7"", ""CA_MID"": ""2"", ""CA_TOT"": ""4"", ""CH_MIN"": ""-9"", ""CT_LOW"": ""-9"", ""CT_MID"": ""-9"", ""CT_TOP"": ""-9"", ""GST_TM"": ""-9"", ""GST_WD"": ""-9"", ""GST_WS"": ""-9.0"", ""RN_DAY"": ""-9.0"", ""RN_INT"": ""-9.0"", ""RN_JUN"": ""-9.0"", ""SD_DAY"": ""-9.0"", ""SD_HR3"": ""-9.0"", ""SD_TOT"": ""-9.0"", ""ST_SEA"": ""-9"", ""TE_005"": ""30.1""}",202608111200 108   7  2.8  -9 -9.0   -9  999.1 1008.6  7  -1.6  31.3  18.9  48.0  21.8   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0   -9.0 -9 -9 -                        4   2   -9 -         -9  -9  -9  4015  1.0  3.08 -9  61.1  30.1  30.0  29.8  28.7  -9 -9.0 -9  3  2,https://apihub.kma.go.kr/api/typ01/url/kma_sfctm2.php?tm=&stn=108&authKey=L_aqRjZLRCq2qkY2S3QqkA
